,OBJECTID,Ner,Holboo_barih_utas,Duureg,Horoo,Bairshil,x,y,xy,lat_lon
97,650,,,4,34,,11905347.553893935,6093527.847072538,"11905347.553893935,6093527.847072538","(47.91983057479398, 106.9475567041788)"
98,656,,,4,34,,11905535.66057985,6093377.361684932,"11905535.66057985,6093377.361684932","(47.918924609085934, 106.94924649528883)"
99,773,,,4,35,,11906823.873325612,6095474.403598957,"11906823.873325612,6095474.403598957","(47.93154798019472, 106.96081870727598)"
100,1314,,,4,34,,11906046.83331663,6096134.7678452125,"11906046.83331663,6096134.7678452125","(47.93552247655271, 106.95383843811157)"
101,1320,,,4,34,,11906254.64643115,6095852.309136251,"11906254.64643115,6095852.309136251","(47.93382249593333, 106.9557052550817)"
102,556,,,9,149,,11898428.81596101,6101407.230720603,"11898428.81596101,6101407.230720603","(47.96724459002211, 106.88540462385916)"
103,1291,,,9,136,,11900502.620763287,6093166.363625849,"11900502.620763287,6093166.363625849","(47.917654312816516, 106.9040339293608)"
104,1463,,,9,141,,11899374.32856612,6094987.117545166,"11899374.32856612,6094987.117545166","(47.92861498373217, 106.89389830810413)"
105,1881,,,4,39,,11910820.068128925,6095913.916549464,"11910820.068128925,6095913.916549464","(47.93419328554349, 106.99671713597732)"
106,2053,үйлдвэрийн хашаанд,0,8,119,,11899553.875907997,6089319.431275677,"11899553.875907997,6089319.431275677","(47.89448870822994, 106.89551120931844)"
107,1440,,,4,52,,11907841.25224639,6093629.165925575,"11907841.25224639,6093629.165925575","(47.920440534758036, 106.96995797761873)"
108,2104,Туул мини маркет,0,7,108,,11903447.319266442,6095369.302601307,"11903447.319266442,6095369.302601307","(47.930915386677945, 106.93048660608589)"
109,89,,,7,114,,11904254.15360971,6103611.9612747235,"11904254.15360971,6103611.9612747235","(47.98050372024004, 106.93773452230899)"
110,338,,,4,58,,11920811.093166754,6093836.979191655,"11920811.093166754,6093836.979191655","(47.921691590100416, 107.08646804093236)"
111,1583,,,3,8,,11898172.711751902,6092454.842458629,"11898172.711751902,6092454.842458629","(47.9133704288714, 106.88310400060546)"
112,1761,Сургуулийн 13-175 Үүрийн гол  ХХК,88990924,9,146,,11901050.509115148,6098769.55608813,"11901050.509115148,6098769.55608813","(47.951377284282806, 106.9089556941655)"
113,1832,Ард аюушийн өргөн чөлөө,96601506,3,25,,11898420.063831814,6093961.18926011,"11898420.063831814,6093961.18926011","(47.92243933191037, 106.88532600214491)"
114,2010,Сургуулийн 28-569 тоот  Мухлаг,91716186,9,146,,11899982.082560474,6099582.893919648,"11899982.082560474,6099582.893919648","(47.95627055300327, 106.89935785512527)"
115,2259,,,9,142,,11900071.8163977,6095214.03998339,"11900071.8163977,6095214.03998339","(47.92998086069005, 106.9001639479001)"
116,195,,,7,113,,11906493.48233163,6104055.654353251,"11906493.48233163,6104055.654353251","(47.98317165487393, 106.95785075447968)"
117,244,,,9,144,,11901545.229784604,6097338.750505294,"11901545.229784604,6097338.750505294","(47.9427680316272, 106.91339984555292)"
118,730,,,4,35,,11907156.896989413,6093035.286126269,"11907156.896989413,6093035.286126269","(47.91686515592379, 106.96381030974764)"
119,742,,,4,35,,11907363.709921734,6095937.8030750705,"11907363.709921734,6095937.8030750705","(47.93433704797383, 106.96566814192822)"
120,1240,,,4,38,,11910918.549312197,6093117.9932555845,"11910918.549312197,6093117.9932555845","(47.91736309862997, 106.99760180749864)"
121,1867,,,4,39,,11913146.704151424,6095961.689605108,"11913146.704151424,6095961.689605108","(47.93448081003115, 107.01761766297327)"
122,2365,,,7,108,,11902122.375594594,6095622.856520605,"11902122.375594594,6095622.856520605","(47.93244149188533, 106.91858443457569)"
123,2402,16-р байрны баруун талд,0,3,8,,11898141.87913956,6092236.317264727,"11898141.87913956,6092236.317264727","(47.912054674305914, 106.8828270265363)"
124,301,,,9,151,,11901947.046708895,6101844.952100617,"11901947.046708895,6101844.952100617","(47.969877293584446, 106.917009428398)"
125,550,,,9,149,,11898336.59137454,6100899.043968021,"11898336.59137454,6100899.043968021","(47.96418789956685, 106.88457615630318)"
126,636,,,4,34,,11905299.512016075,6093802.741715956,"11905299.512016075,6093802.741715956","(47.92148547936887, 106.9471251366472)"
127,1383,,,4,42,,11908969.88522844,6091883.057630293,"11908969.88522844,6091883.057630293","(47.90992760405755, 106.9800966601981)"
128,1632,,,8,119,,11899415.34341758,6089534.697481434,"11899415.34341758,6089534.697481434","(47.895785280370625, 106.89426675078354)"
129,1961,Туулын 12 гудамж,,4,50,,11929981.715138892,6094466.3902528975,"11929981.715138892,6094466.3902528975","(47.925480519109435, 107.16884913975689)"
130,1618,Хөтөл нуур дэлгүүр,,9,145,,11899794.627755472,6098284.061466481,"11899794.627755472,6098284.061466481","(47.94845619149473, 106.89767391996112)"
131,2024,,,9,146,,11900642.357122887,6099267.591143131,"11900642.357122887,6099267.591143131","(47.95437365798405, 106.90528920243658)"
132,3,,,3,8,,11898299.567164956,6092395.424508798,"11898299.567164956,6092395.424508798","(47.91301267279896, 106.88424356216966)"
133,252,Өлзийт хайрхан дэлгүүр,,9,145,,11900009.323266894,6097962.1900574835,"11900009.323266894,6097962.1900574835","(47.94651948530295, 106.89960256255453)"
134,1918,,,3,10,,11899121.423962044,6091917.69311391,"11899121.423962044,6091917.69311391","(47.910136157385345, 106.89162642739146)"
135,1924,,,3,10,,11900270.965204995,6091270.367051745,"11900270.965204995,6091270.367051745","(47.906238223756176, 106.90195293207417)"
136,2167,бага тойруу ШУТИС-н баруун талд 10 байр,0,7,105,,11902920.722991152,6093937.302655657,"11902920.722991152,6093937.302655657","(47.922295535929834, 106.92575611125935)"
137,1326,,,7,109,,11902304.554107381,6097503.567824891,"11902304.554107381,6097503.567824891","(47.943759821517325, 106.92022097200045)"
138,1769,,,4,45,,11904641.05064391,6093335.958362496,"11904641.05064391,6093335.958362496","(47.91867534628566, 106.94121007750101)"
139,1775,,,4,45,,11904507.883022442,6093058.27688415,"11904507.883022442,6093058.27688415","(47.91700357349511, 106.94001381240386)"
140,52,,,3,23,,11899051.471690604,6093430.907388172,"11899051.471690604,6093430.907388172","(47.91924697157795, 106.89099803544555)"
141,295,,,9,151,,11901912.411105327,6101775.681145745,"11901912.411105327,6101775.681145745","(47.96946066788286, 106.91669829147742)"
142,544,,,9,143,,11900721.143048177,6096739.197559649,"11900721.143048177,6096739.197559649","(47.939160055190136, 106.90599694844518)"
143,1626,Сүрэнхүү хүнсний дэлгүүр,,9,145,,11900942.676136883,6097677.6412274875,"11900942.676136883,6097677.6412274875","(47.944807289318746, 106.90798701404042)"
144,1967,Төвийн 6 тоот,,4,50,,11928457.423500953,6094796.024916964,"11928457.423500953,6094796.024916964","(47.927464743284965, 107.15515619499872)"
145,1526,,,9,150,,11900447.7611854,6102344.181536563,"11900447.7611854,6102344.181536563","(47.972879777513945, 106.90354111738785)"
146,1575,,,3,8,,11898309.28052381,6092132.075074168,"11898309.28052381,6092132.075074168","(47.91142701343443, 106.88433081875685)"
147,2067,Заяа супермаркет,0,8,132,,11900175.618485343,6088739.345863849,"11900175.618485343,6088739.345863849","(47.8909946280802, 106.90109641791862)"
148,2116,Хүнсний мухлаг,0,7,108,,11901998.272182155,6095985.576180474,"11901998.272182155,6095985.576180474","(47.93462457196158, 106.91746959465365)"
149,95,,,7,114,,11903651.35360154,6103765.432501816,"11903651.35360154,6103765.432501816","(47.98142656114677, 106.93231947770293)"
150,759,,,4,35,,11907790.154865183,6097909.042342415,"11907790.154865183,6097909.042342415","(47.94619968754234, 106.96949896203357)"
151,1423,,,8,132,,11902140.124890778,6090294.600577805,"11902140.124890778,6090294.600577805","(47.90036200108636, 106.91874387921615)"
152,1755,Сургуулийн 9-115 Хөгжил ширээт ХХК ,99898854,9,146,,11901322.009763677,6098402.300029084,"11901322.009763677,6098402.300029084","(47.94916761687602, 106.9113946259877)"
153,2087,Эрхүүгийн гудамж 4-р байр,0,7,104,,11903021.811803,6094849.769805854,"11903021.811803,6094849.769805854","(47.92778825152127, 106.92666420750673)"
154,72,Coca Cola хүнсний дэлгүүр,0,7,111,,11902015.795149302,6100878.7404136425,"11902015.795149302,6100878.7404136425","(47.964065772041266, 106.91762700614576)"
155,189,,,7,115,,11906014.407280745,6105118.606756563,"11906014.407280745,6105118.606756563","(47.98956264636654, 106.95354715007518)"
156,736,,,4,35,,11906543.275822682,6093290.573841718,"11906543.275822682,6093290.573841718","(47.9184021138686, 106.95829805702029)"
157,1400,,,8,132,,11900598.515240366,6088739.584825729,"11900598.515240366,6088739.584825729","(47.89099606748915, 106.90489536410503)"
158,1732,,,4,56,,11903421.03470673,6090421.199472562,"11903421.03470673,6090421.199472562","(47.90112443765424, 106.93025048786865)"
159,2064,бүхнийг ялагч хүнсний мухлаг,0,7,111,,11902026.26545831,6101408.425029868,"11902026.26545831,6101408.425029868","(47.96725177345504, 106.91772106253188)"
160,805,Мишээл хүнсний дэлгүүр,99996935,7,102,,11899716.544789689,6092376.315240366,"11899716.544789689,6092376.315240366","(47.91289761517625, 106.89697248874519)"
161,1469,,,4,52,,11907533.981365448,6094086.593752856,"11907533.981365448,6094086.593752856","(47.923194253162976, 106.96719771633158)"
162,1801,,,9,139,,11900677.736641008,6094541.632976012,"11900677.736641008,6094541.632976012","(47.92593344671862, 106.90560702205529)"
163,2133,Сансаржав Хүнсний дэлгүүр ,91672028,7,107,,11902349.731299307,6095139.394399272,"11902349.731299307,6095139.394399272","(47.92953156276836, 106.92062680562046)"
164,1446,,,4,52,,11908126.263882846,6094920.235181698,"11908126.263882846,6094920.235181698","(47.92821240282501, 106.97251828071053)"
165,1778,,,4,31,,11903702.91378115,6094677.786450454,"11903702.91378115,6094677.786450454","(47.92675301978219, 106.93278265067688)"
166,2110,Аргалант  хүнсний дэлгүүр,0,7,108,,11901806.475122867,6096087.989872928,"11901806.475122867,6096087.989872928","(47.93524094671116, 106.91574665235558)"
167,258,Мини маркет,99080654,9,145,,11898762.444168948,6098920.04145235,"11898762.444168948,6098920.04145235","(47.952282681415376, 106.88840165704319)"
168,264,Сургуулийн 35-705 тоот Жаргалант Мичка ХХК,89896085,9,146,,11901163.567079283,6098687.147368183,"11901163.567079283,6098687.147368183","(47.950881464435575, 106.90997131113723)"
169,335,,,4,58,,11920089.718665952,6092886.293510045,"11920089.718665952,6092886.293510045","(47.91596812579758, 107.0799878235359)"
170,2179,,,3,26,,11897813.878599366,6093385.522880125,"11897813.878599366,6093385.522880125","(47.91897374225643, 106.87988054755174)"
171,281,,,9,151,,11900998.227252731,6101382.746946729,"11900998.227252731,6101382.746946729","(47.96709732681669, 106.90848603820459)"
172,1492,,,9,140,,11898773.476873517,6095796.573725171,"11898773.476873517,6095796.573725171","(47.93348704519135, 106.88850076551458)"
173,1615,ЗИМЯГ хүнсний дэлгүүр,,9,145,,11899421.698673174,6099191.7512702225,"11899421.698673174,6099191.7512702225","(47.95391738685762, 106.8943238410159)"
174,2156,Рапид 27-р байр Presh март,86877646,8,132,,11902252.990697194,6090274.894100436,"11902252.990697194,6090274.894100436","(47.90024331863763, 106.91975777000573)"
175,212,,,9,142,,11900178.917828426,6095518.593745232,"11900178.917828426,6095518.593745232","(47.9318139544271, 106.90112605642182)"
176,1709,Баян Уул хүнсний дэлгүүр,88422999,9,137,,11900894.008052155,6094301.871505974,"11900894.008052155,6094301.871505974","(47.924490175867845, 106.90754982119682)"
177,2373,,,7,109,,11902224.326468661,6097605.252690837,"11902224.326468661,6097605.252690837","(47.94437170173659, 106.91950027485974)"
178,235,,,9,140,,11897871.475053955,6097193.042342708,"11897871.475053955,6097193.042342708","(47.941891215435476, 106.88039794530641)"
179,358,,,4,40,,11912780.42783886,6091171.237754212,"11912780.42783886,6091171.237754212","(47.90564128162149, 107.0143273468754)"
180,1784,,,9,139,,11900601.29970712,6094801.996567919,"11900601.29970712,6094801.996567919","(47.92750068872419, 106.90492037739547)"
181,2227,,,4,53,,11915263.65156732,6092391.244385971,"11915263.65156732,6092391.244385971","(47.91298750414433, 107.03663452516703)"
182,172,,,7,113,,11903548.641323723,6101462.766991959,"11903548.641323723,6101462.766991959","(47.96757862395303, 106.93139679761263)"
183,1346,,,8,120,,11899621.484906105,6090350.73399155,"11899621.484906105,6090350.73399155","(47.90070006361699, 106.89611855128189)"
184,1749,,,3,18,,11899465.157334315,6094479.527934095,"11899465.157334315,6094479.527934095","(47.92555960237211, 106.8947142368112)"
185,2093,8-р байрны урд,0,7,104,,11903293.465521017,6094739.891466818,"11903293.465521017,6094739.891466818","(47.92712685534917, 106.92910451437555)"
186,2425,,,9,148,,11899861.002565252,6100316.89559949,"11899861.002565252,6100316.89559949","(47.96068611538486, 106.89827017502216)"
187,66,,,7,111,,11902011.017855713,6101901.085678375,"11902011.017855713,6101901.085678375","(47.97021490291126, 106.91758409098729)"
188,78,Дэвжих хүнсний дэлгүүр,0,7,113,,11903521.992781043,6101643.110696156,"11903521.992781043,6101643.110696156","(47.96866332207144, 106.93115740968074)"
189,1738,,,4,56,,11904579.533382943,6091073.302802197,"11904579.533382943,6091073.302802197","(47.905051524900294, 106.94065745854337)"
190,1855,,,4,39,,11911845.52525171,6096042.306750671,"11911845.52525171,6096042.306750671","(47.93496600466581, 107.0059289740434)"
191,2187,Амарсанаагийн гудамж ,0,3,24,,11898802.804558726,6093742.090211084,"11898802.804558726,6093742.090211084","(47.921120353295734, 106.88876422059329)"
192,218,,,9,140,,11898912.929567678,6095731.18429602,"11898912.929567678,6095731.18429602","(47.9330934877254, 106.88975349038036)"
193,1300,,,8,132,,11900083.023104992,6089023.536409973,"11900083.023104992,6089023.536409973","(47.892706447777634, 106.90026461946455)"
194,1546,,,4,44,,11906324.106544225,6091995.3244034415,"11906324.106544225,6091995.3244034415","(47.91060360164603, 106.95632922589382)"
195,32,,,3,18,,11897890.58430281,6095014.587097494,"11897890.58430281,6095014.587097494","(47.928780328615396, 106.88056960660957)"
196,229,,,9,140,,11898248.882930513,6096550.493631969,"11898248.882930513,6096550.493631969","(47.93802442477427, 106.88378825794503)"
197,327,,,4,41,,11922849.51337561,6086909.873393094,"11922849.51337561,6086909.873393094","(47.879973459248475, 107.10477948122309)"
198,573,,,9,149,,11897730.54433217,6100807.080681566,"11897730.54433217,6100807.080681566","(47.963634730635405, 106.87913194309262)"
199,659,,,4,34,,11905110.479707366,6093594.1323726075,"11905110.479707366,6093594.1323726075","(47.920229626504984, 106.94542703052613)"
200,1360,,,8,120,,11899542.062098831,6090098.730695739,"11899542.062098831,6090098.730695739","(47.89918236075825, 106.89540508406506)"
201,1655,,,8,119,,11898846.15664071,6089279.421285275,"11898846.15664071,6089279.421285275","(47.89424772005936, 106.88915365897176)"
202,1901,,,9,152,,11902174.327365087,6103102.281611285,"11902174.327365087,6103102.281611285","(47.97743883688952, 106.91905112527043)"
203,2233,,,4,53,,11914425.746056568,6093092.912356342,"11914425.746056568,6093092.912356342","(47.917212098237705, 107.02910749189748)"
204,1841,,,4,39,,11911623.081580242,6096042.904013677,"11911623.081580242,6096042.904013677","(47.934969599278766, 107.00393072854403)"
205,275,,,9,147,,11901939.8807624,6100562.243349999,"11901939.8807624,6100562.243349999","(47.962161979212446, 106.91694505560538)"
206,318,,,9,150,,11898184.38919748,6104466.503338256,"11898184.38919748,6104466.503338256","(47.98564197441909, 106.88320890088389)"
207,1646,,,8,119,,11900444.466896988,6090584.225306961,"11900444.466896988,6090584.225306961","(47.90210623740803, 106.90351152429155)"
208,1941,БАЯЛАГ мини маркет,,9,135,,11900119.44531199,6093226.080112377,"11900119.44531199,6093226.080112377","(47.91801383412245, 106.90059180571681)"
209,2482,,,7,106,,11900937.313315405,6096063.165275264,"11900937.313315405,6096063.165275264","(47.935091541043725, 106.90793883899542)"
210,1795,,,9,139,,11901227.127828918,6094645.539620202,"11901227.127828918,6094645.539620202","(47.92655891181857, 106.91054228706591)"
211,26,Гэгээ үйлчилгээний төв,0,7,110,,11901620.995015655,6098542.633627503,"11901620.995015655,6098542.633627503","(47.95001197237954, 106.9140804562035)"
212,272,,,9,146,,11900338.957900234,6099629.472601868,"11900338.957900234,6099629.472601868","(47.95655076940314, 106.90256372084758)"
213,567,,,9,149,,11898350.58747518,6101425.145718635,"11898350.58747518,6101425.145718635","(47.96735234357087, 106.88470188541442)"
214,1354,,,8,120,,11898213.839268288,6090703.060952685,"11898213.839268288,6090703.060952685","(47.90282189634207, 106.88347345537115)"
215,1649,,,8,119,,11900219.933135636,6090600.94585108,"11900219.933135636,6090600.94585108","(47.902206933438976, 106.90149450319531)"
216,178,,,7,113,,11903662.102493688,6102573.492599651,"11903662.102493688,6102573.492599651","(47.97425884998747, 106.93241603664397)"
217,2170,мини маркет,0,7,105,,11902928.383561172,6093561.08923319,"11902928.383561172,6093561.08923319","(47.920030700109486, 106.9258249273307)"
218,35,,,7,110,,11901630.54956304,6098137.7562527545,"11901630.54956304,6098137.7562527545","(47.94757587932757, 106.91416628616298)"
219,533,,,9,143,,11900047.54168624,6096540.93897419,"11900047.54168624,6096540.93897419","(47.93796692366485, 106.89994588445688)"
220,1529,,,9,150,,11899698.320038883,6102928.805406526,"11899698.320038883,6102928.805406526","(47.97639562186006, 106.89680877302321)"
221,2193,,,3,9,,11898518.922505384,6092855.240969589,"11898518.922505384,6092855.240969589","(47.91578116783431, 106.88621406471927)"
222,796,,,8,118,,11901076.642414317,6090483.901615811,"11901076.642414317,6090483.901615811","(47.90150205454098, 106.90919045358616)"
223,1386,,,4,42,,11909750.976150898,6091792.288688861,"11909750.976150898,6091792.288688861","(47.909381045992745, 106.98711331933741)"
224,1460,,,9,141,,11899308.640576018,6095466.043224219,"11899308.640576018,6095466.043224219","(47.931497660129224, 106.89330822284923)"
225,1792,,,9,139,,11901002.59407761,6094615.681368037,"11901002.59407761,6094615.681368037","(47.92637918111557, 106.90852526605988)"
226,2050,Туулгол 89а-р байр,0,8,119,,11899676.891879,6088821.993535163,"11899676.891879,6088821.993535163","(47.89149246156532, 106.89661628058788)"
227,2382,Ургац 6 нэрийн хүнсний дэлгүүр,99224209,3,30,,11897356.714065062,6096364.359909262,"11897356.714065062,6096364.359909262","(47.93690423755315, 106.87577376866652)"
228,106,,,7,113,,11906518.41389936,6104105.816155088,"11906518.41389936,6104105.816155088","(47.9834732700347, 106.95807471856315)"
229,155,,,7,111,,11902074.466655549,6102526.913742203,"11902074.466655549,6102526.913742203","(47.973978728584875, 106.9181540612538)"
230,770,,,4,35,,11906933.751636332,6095413.49275711,"11906933.751636332,6095413.49275711","(47.93118136422128, 106.96180576093509)"
231,1741,,,4,56,,11904761.071430758,6091257.229345313,"11904761.071430758,6091257.229345313","(47.90615911080485, 106.94228824257338)"
232,1864,,,4,39,,11911987.6083245,6096046.486929079,"11911987.6083245,6096046.486929079","(47.934991162963236, 107.0072053280024)"
233,86,Мандах хүнсний дэлгүүр,0,7,113,,11904335.703878649,6103514.6235400075,"11904335.703878649,6103514.6235400075","(47.97991840821002, 106.9384671008391)"
234,1343,,,8,120,,11899630.44234373,6090205.025973468,"11899630.44234373,6090205.025973468","(47.89982253498144, 106.89619901731315)"
235,1509,,,4,52,,11907346.20308376,6095781.943176084,"11907346.20308376,6095781.943176084","(47.93339898898884, 106.96551087532691)"
236,1835,Дашчойн хорлон хийд Нарлаг,654764,3,25,,11898183.586752834,6093268.478726985,"11898183.586752834,6093268.478726985","(47.918269092186286, 106.88320169240097)"
237,2007,Сүүтэй хайрхан ХХК,95830696,9,146,,11900044.187590333,6099163.684462166,"11900044.187590333,6099163.684462166","(47.953748529090596, 106.89991575410069)"
238,1486,,,4,52,,11908382.88024189,6096053.055828196,"11908382.88024189,6096053.055828196","(47.935030697690785, 106.97482350468538)"
239,1984,Хангай хотхон хүнсний дэлгүүр,0,7,108,,11902426.168451931,6095910.93069135,"11902426.168451931,6095910.93069135","(47.93417531495633, 106.92131345224524)"
240,2150,,,7,102,,11899621.605023256,6092062.206897723,"11899621.605023256,6092062.206897723","(47.91100632038799, 106.89611963031261)"
241,135,зн-18-2,99009074,3,29,,11897331.657242121,6094399.507922737,"11897331.657242121,6094399.507922737","(47.92507791400462, 106.87554867939632)"
242,553,,,9,149,,11898476.327927822,6101380.358364499,"11898476.327927822,6101380.358364499","(47.9670829601252, 106.88583143111882)"
243,627,,,4,41,,11912133.758414406,6087597.806689315,"11912133.758414406,6087597.806689315","(47.8841180049739, 107.0085182165978)"
244,1294,,,9,136,,11900792.842512164,6093254.743939587,"11900792.842512164,6093254.743939587","(47.918186402942204, 106.9066410356888)"
245,1884,сити шоп,5465465,3,25,,11898027.321017943,6093328.493690442,"11898027.321017943,6093328.493690442","(47.91863040616393, 106.88179793342061)"
246,1958,т,,4,50,,11929305.72526161,6094927.40113815,"11929305.72526161,6094927.40113815","(47.92825553657694, 107.16277661937015)"
247,2127,Rico хүнсний дэлгүүр,99625223,7,100,,11900008.175487008,6092061.609704083,"11900008.175487008,6092061.609704083","(47.911002724527116, 106.89959225187238)"
248,63,,,3,23,,11899447.988749163,6093397.466141495,"11899447.988749163,6093397.466141495","(47.91904564466743, 106.89456000878673)"
249,653,,,4,34,,11905790.052719736,6093475.8938215915,"11905790.052719736,6093475.8938215915","(47.91951780293822, 106.95153173876302)"
250,776,,,4,35,,11907505.834964268,6097279.034022548,"11907505.834964268,6097279.034022548","(47.94240868239114, 106.96694487290785)"
251,1243,,,4,38,,11908516.56537517,6092606.223470965,"11908516.56537517,6092606.223470965","(47.91428188428843, 106.97602441867022)"
252,1317,,,4,34,,11906498.886653895,6095580.002140797,"11906498.886653895,6095580.002140797","(47.93218356059223, 106.95789930233258)"
253,1858,,,4,39,,11911887.326723527,6096075.1508814385,"11911887.326723527,6096075.1508814385","(47.93516367590176, 107.00630448305371)"
254,1907,,,9,152,,11901743.010477433,6104513.082209654,"11901743.010477433,6104513.082209654","(47.98592203262799, 106.91517653974563)"
255,6,,,3,9,,11898991.083519088,6092624.735565025,"11898991.083519088,6092624.735565025","(47.914393343323994, 106.890455559271)"
256,255,Чандмань хүнсний дэлгүүр,,9,145,,11899440.822867755,6098640.568611638,"11899440.822867755,6098640.568611638","(47.950601216843076, 106.89449563657878)"
257,1915,,,3,10,,11898905.250439966,6092412.742322536,"11898905.250439966,6092412.742322536","(47.91311694378472, 106.88968450760242)"
258,1927,,,3,10,,11900216.026117265,6091244.688959026,"11900216.026117265,6091244.688959026","(47.90608359469727, 106.90145940585214)"
259,2176,ТГГ 61-р байр Оранж мини маркет,99760272,8,132,,11900395.674544029,6089046.825845958,"11900395.674544029,6089046.825845958","(47.892846729018075, 106.90307321512742)"
260,1523,,,4,44,,11905344.757156579,6092110.577229849,"11905344.757156579,6092110.577229849","(47.91129757012232, 106.94753158065966)"
261,1572,,,3,8,,11898372.579897964,6091854.990931175,"11898372.579897964,6091854.990931175","(47.90975860324561, 106.88489944670962)"
262,2021,Сургуулийн 35-1001 Хануй ХХК,88057797,9,146,,11901548.255409617,6098453.058971373,"11901548.255409617,6098453.058971373","(47.94947302353722, 106.91342702520484)"
263,2070,сити шоп ,99054020,7,105,,11902688.188215997,6093690.076766747,"11902688.188215997,6093690.076766747","(47.92080722686597, 106.92366721583323)"
264,43,Зорилгт Оч хүнсний дэлгүүр,0,7,110,,11901721.990358466,6097716.158354281,"11901721.990358466,6097716.158354281","(47.94503905907954, 106.91498771280422)"
265,55,,,3,23,,11899426.490956077,6093017.6696951995,"11899426.490956077,6093017.6696951995","(47.91675909463698, 106.89436689082568)"
266,292,,,9,151,,11900543.710673327,6102154.2832167195,"11900543.710673327,6102154.2832167195","(47.971737704666666, 106.90440304630292)"
267,304,,,9,151,,11902021.91617615,6102655.901285291,"11902021.91617615,6102655.901285291","(47.97475444529561, 106.91768199226547)"
268,633,,,4,34,,11905561.070012998,6093471.912637423,"11905561.070012998,6093471.912637423","(47.919493835113514, 106.94947475211039)"
269,1629,,,8,119,,11898412.03826523,6089269.866733093,"11898412.03826523,6089269.866733093","(47.89419017091563, 106.88525390725364)"
270,1715,Гэгээ хүнсний дэлгүүр,99192832,9,137,,11901418.318321615,6094213.491244028,"11901418.318321615,6094213.491244028","(47.923958150887294, 106.91225978048358)"
271,1878,,,4,39,,11911149.786834113,6095719.240998683,"11911149.786834113,6095719.240998683","(47.933021604623654, 106.99967904950063)"
272,1964,Могойт дэнж,,4,50,,11932814.334111976,6090879.82162671,"11932814.334111976,6090879.82162671","(47.90388637644574, 107.19429498893297)"
273,647,,,4,34,,11905760.03020072,6096536.261255606,"11905760.03020072,6096536.261255606","(47.93793877255394, 106.95126204188601)"
274,1323,,,7,109,,11902557.751624413,6096861.018999685,"11902557.751624413,6096861.018999685","(47.939893169937854, 106.92249548399496)"
275,2356,,,7,108,,11902130.437241554,6095953.293517989,"11902130.437241554,6095953.293517989","(47.93443027788321, 106.9186568535825)"
276,98,Махны бөөний худалдаа,0,7,115,,11904488.577825634,6103983.994663037,"11904488.577825634,6103983.994663037","(47.98274077317627, 106.93984039087032)"
277,341,,,4,58,,11919631.09659341,6094305.155862706,"11919631.09659341,6094305.155862706","(47.92450994669074, 107.07586795136191)"
278,347,,,4,58,,11917810.939799935,6093325.806448052,"11917810.939799935,6093325.806448052","(47.91861422794866, 107.05951720469118)"
279,596,,,3,8,,11898351.315325288,6092339.888248332,"11898351.315325288,6092339.888248332","(47.91267828618086, 106.88470842380318)"
280,2013,Хайлаастын 15-ын буудлын дэргэд ,91384080,9,146,,11900273.498728277,6099668.885512329,"11900273.498728277,6099668.885512329","(47.9567878754796, 106.90197569110103)"
281,1480,,,4,52,,11907807.811109465,6095241.509503393,"11907807.811109465,6095241.509503393","(47.93014620101196, 106.96965757077454)"
282,2113,Шажин толгой хүнсний дэлгүүр,99783590,7,107,,11902685.337686164,6095694.757266246,"11902685.337686164,6095694.757266246","(47.93287424411583, 106.92364160908808)"
283,49,,,3,18,,11898275.158165585,6095905.556177675,"11898275.158165585,6095905.556177675","(47.93414296806987, 106.88402429239761)"
284,298,,,9,151,,11901964.961674143,6101627.584355826,"11901964.961674143,6101627.584355826","(47.96856993799357, 106.91717036126897)"
285,639,,,4,34,,11905360.422802487,6094052.356407417,"11905360.422802487,6094052.356407417","(47.92298814920265, 106.94767230755122)"
286,1380,,,4,42,,11908879.2842494,6091432.795681743,"11908879.2842494,6091432.795681743","(47.90721633033295, 106.97928277775583)"
287,1721,7/11 мини маркет,,9,137,,11901105.10564373,6094421.304344618,"11901105.10564373,6094421.304344618","(47.925209120165, 106.90944614312635)"
288,739,,,4,35,,11907042.540042851,6093196.520365107,"11907042.540042851,6093196.520365107","(47.91783587086787, 106.96278302381822)"
289,1772,,,4,45,,11904877.527698526,6092937.6497430885,"11904877.527698526,6092937.6497430885","(47.91627732467647, 106.94333438702607)"
290,2362,,,7,108,,11902305.98789124,6095931.3926450685,"11902305.98789124,6095931.3926450685","(47.93429846647086, 106.9202338519)"
291,1518,,,4,44,,11906731.372635584,6092904.805688243,"11906731.372635584,6092904.805688243","(47.916079581707486, 106.95998775943953)"
292,1779,,,4,31,,11904242.750265181,6094510.580442005,"11904242.750265181,6094510.580442005","(47.925746524804595, 106.93763208432219)"
293,1850,,,4,39,,11911741.61866669,6095967.95987434,"11911741.61866669,6095967.95987434","(47.934518547836575, 107.00499556530896)"
294,2111,Алтай аргаль хүнсний дэлгүүр,0,7,108,,11901837.364394907,6096229.816337545,"11901837.364394907,6096229.816337545","(47.9360945143049, 106.91602413540747)"
295,213,,,9,142,,11899784.789393062,6095697.742994801,"11899784.789393062,6095697.742994801","(47.93289221437537, 106.89758554044788)"
296,545,,,9,149,,11899552.417871403,6100740.198302712,"11899552.417871403,6100740.198302712","(47.96323242230515, 106.89549811155288)"
